frame,time_s,region,occupancy,current_flow_per_min,new_entry,count_motorbike,count_car,count_bus,count_truck
1467,48.9,2,1,45.0,0,35,10,0,0
1467,48.9,3,2,78.0,0,33,39,0,6
1467,48.9,4,5,74.0,1,69,5,0,0
1468,48.933,1,4,148.0,0,108,31,0,9
1468,48.933,2,1,45.0,0,35,10,0,0
1468,48.933,3,2,78.0,0,33,39,0,6
1468,48.933,4,3,75.0,1,70,5,0,0
1469,48.967,1,4,148.0,0,108,31,0,9
1469,48.967,2,1,45.0,0,35,10,0,0
1469,48.967,3,2,78.0,0,33,39,0,6
1469,48.967,4,3,75.0,0,70,5,0,0
1470,49.0,1,5,148.0,0,108,31,0,9
1470,49.0,2,1,45.0,0,35,10,0,0
1470,49.0,3,2,78.0,0,33,39,0,6
1470,49.0,4,4,75.0,0,70,5,0,0
1471,49.033,1,5,148.0,0,108,31,0,9
1471,49.033,2,1,45.0,0,35,10,0,0
1471,49.033,3,2,78.0,0,33,39,0,6
1471,49.033,4,4,75.0,0,70,5,0,0
1472,49.067,1,5,148.0,0,108,31,0,9
1472,49.067,2,1,45.0,0,35,10,0,0
1472,49.067,3,1,78.0,0,33,39,0,6
1472,49.067,4,3,75.0,0,70,5,0,0
1473,49.1,1,5,148.0,0,108,31,0,9
1473,49.1,2,1,45.0,0,35,10,0,0
1473,49.1,3,1,78.0,0,33,39,0,6
1473,49.1,4,3,75.0,0,70,5,0,0
1474,49.133,1,5,148.0,0,108,31,0,9
1474,49.133,2,1,45.0,0,35,10,0,0
1474,49.133,3,1,78.0,0,33,39,0,6
1474,49.133,4,4,75.0,0,70,5,0,0
1475,49.167,1,4,148.0,0,108,31,0,9
1475,49.167,2,1,45.0,0,35,10,0,0
1475,49.167,3,1,78.0,0,33,39,0,6
1475,49.167,4,4,75.0,0,70,5,0,0
1476,49.2,1,4,148.0,0,108,31,0,9
1476,49.2,2,1,45.0,0,35,10,0,0
1476,49.2,3,1,78.0,0,33,39,0,6
1476,49.2,4,3,75.0,0,70,5,0,0
1477,49.233,1,4,148.0,0,108,31,0,9
1477,49.233,2,0,45.0,0,35,10,0,0
1477,49.233,3,1,78.0,0,33,39,0,6
1477,49.233,4,3,76.0,1,71,5,0,0
1478,49.267,1,4,148.0,0,108,31,0,9
1478,49.267,2,0,45.0,0,35,10,0,0
1478,49.267,3,1,78.0,0,33,39,0,6
1478,49.267,4,3,76.0,0,71,5,0,0
1479,49.3,1,5,148.0,0,108,31,0,9
1479,49.3,2,0,45.0,0,35,10,0,0
1479,49.3,3,1,78.0,0,33,39,0,6
1479,49.3,4,4,76.0,0,71,5,0,0
1480,49.333,1,5,148.0,0,108,31,0,9
1480,49.333,2,0,45.0,0,35,10,0,0
1480,49.333,3,1,78.0,0,33,39,0,6
1480,49.333,4,3,76.0,0,71,5,0,0
1481,49.367,1,4,148.0,0,108,31,0,9
1481,49.367,2,0,45.0,0,35,10,0,0
1481,49.367,3,1,78.0,0,33,39,0,6
1481,49.367,4,3,76.0,0,71,5,0,0
1482,49.4,1,4,148.0,0,108,31,0,9
1482,49.4,2,0,45.0,0,35,10,0,0
1482,49.4,3,1,78.0,0,33,39,0,6
1482,49.4,4,3,76.0,0,71,5,0,0
1483,49.433,1,4,148.0,0,108,31,0,9
1483,49.433,2,0,45.0,0,35,10,0,0
1483,49.433,3,1,78.0,0,33,39,0,6
1483,49.433,4,3,76.0,0,71,5,0,0
1484,49.467,1,4,148.0,0,108,31,0,9
1484,49.467,2,0,45.0,0,35,10,0,0
1484,49.467,3,1,78.0,0,33,39,0,6
1484,49.467,4,3,76.0,0,71,5,0,0
1485,49.5,1,5,149.0,1,109,31,0,9
1485,49.5,2,0,45.0,0,35,10,0,0
1485,49.5,3,1,78.0,0,33,39,0,6
1485,49.5,4,3,76.0,0,71,5,0,0
1486,49.533,1,5,149.0,0,109,31,0,9
1486,49.533,2,0,45.0,0,35,10,0,0
1486,49.533,3,1,78.0,0,33,39,0,6
1486,49.533,4,3,76.0,0,71,5,0,0
1487,49.567,1,4,149.0,0,109,31,0,9
1487,49.567,2,0,45.0,0,35,10,0,0
1487,49.567,3,1,78.0,0,33,39,0,6
1487,49.567,4,3,76.0,0,71,5,0,0
1488,49.6,1,5,149.0,0,109,31,0,9
1488,49.6,2,0,45.0,0,35,10,0,0
1488,49.6,3,1,78.0,0,33,39,0,6
1488,49.6,4,3,76.0,0,71,5,0,0
1489,49.633,1,4,149.0,0,109,31,0,9
1489,49.633,2,0,45.0,0,35,10,0,0
1489,49.633,3,1,78.0,0,33,39,0,6
1489,49.633,4,2,76.0,0,71,5,0,0
1490,49.667,1,6,150.0,1,110,31,0,9
1490,49.667,2,0,45.0,0,35,10,0,0
1490,49.667,3,0,78.0,0,33,39,0,6
1490,49.667,4,2,76.0,0,71,5,0,0
1491,49.7,1,5,150.0,0,110,31,0,9
1491,49.7,2,0,45.0,0,35,10,0,0
1491,49.7,3,1,78.0,0,33,39,0,6
1491,49.7,4,2,76.0,0,71,5,0,0
1492,49.733,1,6,150.0,0,110,31,0,9
1492,49.733,2,0,45.0,0,35,10,0,0
1492,49.733,3,1,78.0,0,33,39,0,6
1492,49.733,4,2,76.0,0,71,5,0,0
1493,49.767,1,6,150.0,0,110,31,0,9
1493,49.767,2,0,45.0,0,35,10,0,0
1493,49.767,3,1,78.0,0,33,39,0,6
1493,49.767,4,2,76.0,0,71,5,0,0
1494,49.8,1,3,150.0,0,110,31,0,9
1494,49.8,2,0,45.0,0,35,10,0,0
1494,49.8,3,1,78.0,0,33,39,0,6
1494,49.8,4,2,76.0,0,71,5,0,0
1495,49.833,1,3,150.0,0,110,31,0,9
1495,49.833,2,0,45.0,0,35,10,0,0
1495,49.833,3,1,78.0,0,33,39,0,6
1495,49.833,4,2,76.0,0,71,5,0,0
1496,49.867,1,3,150.0,0,110,31,0,9
1496,49.867,2,0,45.0,0,35,10,0,0
1496,49.867,3,1,78.0,0,33,39,0,6
1496,49.867,4,2,76.0,0,71,5,0,0
1497,49.9,1,3,150.0,0,110,31,0,9
1497,49.9,2,0,45.0,0,35,10,0,0
1497,49.9,3,1,78.0,0,33,39,0,6
1497,49.9,4,2,76.0,0,71,5,0,0
1498,49.933,1,3,150.0,0,110,31,0,9
1498,49.933,2,0,45.0,0,35,10,0,0
1498,49.933,3,1,78.0,0,33,39,0,6
1498,49.933,4,2,76.0,0,71,5,0,0
1499,49.967,1,3,150.0,0,110,31,0,9
1499,49.967,2,0,45.0,0,35,10,0,0
1499,49.967,3,1,78.0,0,33,39,0,6
1499,49.967,4,2,76.0,0,71,5,0,0
1500,50.0,1,3,150.0,0,110,31,0,9
1500,50.0,2,0,45.0,0,35,10,0,0
1500,50.0,3,1,78.0,0,33,39,0,6
1500,50.0,4,2,76.0,0,71,5,0,0
1501,50.033,1,3,150.0,0,110,31,0,9
1501,50.033,2,0,45.0,0,35,10,0,0
1501,50.033,3,1,78.0,0,33,39,0,6
1501,50.033,4,2,76.0,0,71,5,0,0
1502,50.067,1,4,150.0,0,110,31,0,9
1502,50.067,2,0,45.0,0,35,10,0,0
1502,50.067,3,1,78.0,0,33,39,0,6
1502,50.067,4,2,76.0,0,71,5,0,0
1503,50.1,1,4,150.0,0,110,31,0,9
1503,50.1,2,0,45.0,0,35,10,0,0
1503,50.1,3,1,78.0,0,33,39,0,6
1503,50.1,4,2,76.0,0,71,5,0,0
1504,50.133,1,4,150.0,0,110,31,0,9
1504,50.133,2,0,45.0,0,35,10,0,0
1504,50.133,3,1,78.0,0,33,39,0,6
1504,50.133,4,2,76.0,0,71,5,0,0
1505,50.167,1,4,150.0,0,110,31,0,9
1505,50.167,2,0,45.0,0,35,10,0,0
1505,50.167,3,0,78.0,0,33,39,0,6
1505,50.167,4,2,76.0,0,71,5,0,0
1506,50.2,1,4,150.0,0,110,31,0,9
1506,50.2,2,0,45.0,0,35,10,0,0
1506,50.2,3,0,78.0,0,33,39,0,6
1506,50.2,4,2,76.0,0,71,5,0,0
1507,50.233,1,4,150.0,0,110,31,0,9
1507,50.233,2,0,45.0,0,35,10,0,0
1507,50.233,3,1,78.0,0,33,39,0,6
1507,50.233,4,3,77.0,1,71,6,0,0
1508,50.267,1,4,150.0,0,110,31,0,9
1508,50.267,2,0,45.0,0,35,10,0,0
1508,50.267,3,1,78.0,0,33,39,0,6
1508,50.267,4,3,77.0,0,71,6,0,0
1509,50.3,1,4,150.0,0,110,31,0,9
1509,50.3,2,0,45.0,0,35,10,0,0
1509,50.3,3,0,78.0,0,33,39,0,6
1509,50.3,4,3,77.0,0,71,6,0,0
1510,50.333,1,4,150.0,0,110,31,0,9
1510,50.333,2,0,45.0,0,35,10,0,0
1510,50.333,3,0,78.0,0,33,39,0,6
1510,50.333,4,3,77.0,0,71,6,0,0
1511,50.367,1,3,150.0,0,110,31,0,9
1511,50.367,2,0,45.0,0,35,10,0,0
1511,50.367,3,0,78.0,0,33,39,0,6
1511,50.367,4,3,77.0,0,71,6,0,0
1512,50.4,1,4,150.0,0,110,31,0,9
1512,50.4,2,0,45.0,0,35,10,0,0
1512,50.4,3,1,78.0,0,33,39,0,6
1512,50.4,4,3,77.0,0,71,6,0,0
1513,50.433,1,4,150.0,0,110,31,0,9
1513,50.433,2,0,45.0,0,35,10,0,0
1513,50.433,3,1,78.0,0,33,39,0,6
1513,50.433,4,3,77.0,0,71,6,0,0
1514,50.467,1,4,150.0,0,110,31,0,9
1514,50.467,2,0,45.0,0,35,10,0,0
1514,50.467,3,0,78.0,0,33,39,0,6
1514,50.467,4,3,77.0,0,71,6,0,0
1515,50.5,1,3,150.0,0,110,31,0,9
1515,50.5,2,0,45.0,0,35,10,0,0
1515,50.5,3,0,78.0,0,33,39,0,6
1515,50.5,4,3,77.0,0,71,6,0,0
1516,50.533,1,3,150.0,0,110,31,0,9
1516,50.533,2,0,45.0,0,35,10,0,0
1516,50.533,3,0,78.0,0,33,39,0,6
1516,50.533,4,2,77.0,0,71,6,0,0
1517,50.567,1,3,150.0,0,110,31,0,9
1517,50.567,2,0,45.0,0,35,10,0,0
1517,50.567,3,0,78.0,0,33,39,0,6
1517,50.567,4,3,77.0,0,71,6,0,0
1518,50.6,1,3,150.0,0,110,31,0,9
1518,50.6,2,0,45.0,0,35,10,0,0
1518,50.6,3,0,78.0,0,33,39,0,6
1518,50.6,4,3,77.0,0,71,6,0,0
1519,50.633,1,3,150.0,0,110,31,0,9
1519,50.633,2,0,45.0,0,35,10,0,0
1519,50.633,3,0,78.0,0,33,39,0,6
1519,50.633,4,2,77.0,0,71,6,0,0
1520,50.667,1,3,150.0,0,110,31,0,9
1520,50.667,2,0,45.0,0,35,10,0,0
1520,50.667,3,1,78.0,0,33,39,0,6
1520,50.667,4,2,77.0,0,71,6,0,0
1521,50.7,1,5,150.0,0,110,31,0,9
1521,50.7,2,0,45.0,0,35,10,0,0
1521,50.7,3,1,78.0,0,33,39,0,6
1521,50.7,4,2,77.0,0,71,6,0,0
1522,50.733,1,5,150.0,0,110,31,0,9
1522,50.733,2,0,45.0,0,35,10,0,0
1522,50.733,3,1,78.0,0,33,39,0,6
1522,50.733,4,2,77.0,0,71,6,0,0
1523,50.767,1,5,150.0,0,110,31,0,9
1523,50.767,2,0,45.0,0,35,10,0,0
1523,50.767,3,1,78.0,0,33,39,0,6
1523,50.767,4,2,77.0,0,71,6,0,0
1524,50.8,1,5,150.0,0,110,31,0,9
1524,50.8,2,0,45.0,0,35,10,0,0
1524,50.8,3,1,78.0,0,33,39,0,6
1524,50.8,4,2,77.0,0,71,6,0,0
1525,50.833,1,4,150.0,0,110,31,0,9
1525,50.833,2,0,45.0,0,35,10,0,0
1525,50.833,3,1,78.0,0,33,39,0,6
1525,50.833,4,2,77.0,0,71,6,0,0
1526,50.867,1,4,150.0,0,110,31,0,9
1526,50.867,2,0,45.0,0,35,10,0,0
1526,50.867,3,1,78.0,0,33,39,0,6
1526,50.867,4,3,78.0,1,72,6,0,0
1527,50.9,1,3,150.0,0,110,31,0,9
1527,50.9,2,1,46.0,1,35,11,0,0
1527,50.9,3,1,78.0,0,33,39,0,6
1527,50.9,4,3,78.0,0,72,6,0,0
1528,50.933,1,3,150.0,0,110,31,0,9
1528,50.933,2,1,46.0,0,35,11,0,0
1528,50.933,3,1,78.0,0,33,39,0,6
1528,50.933,4,3,78.0,0,72,6,0,0
1529,50.967,1,4,150.0,0,110,31,0,9
1529,50.967,2,1,46.0,0,35,11,0,0
1529,50.967,3,1,78.0,0,33,39,0,6
1529,50.967,4,3,78.0,0,72,6,0,0
1530,51.0,1,4,150.0,0,110,31,0,9
1530,51.0,2,0,46.0,0,35,11,0,0
1530,51.0,3,1,78.0,0,33,39,0,6
1530,51.0,4,3,78.0,0,72,6,0,0
1531,51.033,1,3,150.0,0,110,31,0,9
1531,51.033,2,0,46.0,0,35,11,0,0
1531,51.033,3,1,78.0,0,33,39,0,6
1531,51.033,4,3,78.0,0,72,6,0,0
1532,51.067,1,5,151.0,1,111,31,0,9
1532,51.067,2,0,46.0,0,35,11,0,0
1532,51.067,3,1,78.0,0,33,39,0,6
1532,51.067,4,3,78.0,0,72,6,0,0
1533,51.1,1,6,152.0,1,111,32,0,9
1533,51.1,2,0,46.0,0,35,11,0,0
1533,51.1,3,1,78.0,0,33,39,0,6
1533,51.1,4,2,78.0,0,72,6,0,0
1534,51.133,1,6,152.0,0,111,32,0,9
1534,51.133,2,0,46.0,0,35,11,0,0
1534,51.133,3,1,78.0,0,33,39,0,6
1534,51.133,4,2,78.0,0,72,6,0,0
1535,51.167,1,7,153.0,1,112,32,0,9
1535,51.167,2,0,46.0,0,35,11,0,0
1535,51.167,3,1,78.0,0,33,39,0,6
1535,51.167,4,2,78.0,0,72,6,0,0
1536,51.2,1,7,153.0,0,112,32,0,9
1536,51.2,2,0,46.0,0,35,11,0,0
1536,51.2,3,1,78.0,0,33,39,0,6
1536,51.2,4,2,78.0,0,72,6,0,0
1537,51.233,1,6,153.0,0,112,32,0,9
1537,51.233,2,0,46.0,0,35,11,0,0
1537,51.233,3,1,78.0,0,33,39,0,6
1537,51.233,4,2,78.0,0,72,6,0,0
1538,51.267,1,5,153.0,0,112,32,0,9
1538,51.267,2,0,46.0,0,35,11,0,0
1538,51.267,3,0,78.0,0,33,39,0,6
1538,51.267,4,2,78.0,0,72,6,0,0
1539,51.3,1,5,153.0,0,112,32,0,9
1539,51.3,2,0,46.0,0,35,11,0,0
1539,51.3,3,0,78.0,0,33,39,0,6
1539,51.3,4,2,78.0,0,72,6,0,0
1540,51.333,1,5,153.0,0,112,32,0,9
1540,51.333,2,0,46.0,0,35,11,0,0
1540,51.333,3,0,78.0,0,33,39,0,6
1540,51.333,4,2,78.0,0,72,6,0,0
1541,51.367,1,5,153.0,0,112,32,0,9
1541,51.367,2,0,46.0,0,35,11,0,0
1541,51.367,3,1,79.0,1,34,39,0,6
1541,51.367,4,2,78.0,0,72,6,0,0
1542,51.4,1,6,154.0,1,113,32,0,9
1542,51.4,2,0,46.0,0,35,11,0,0
1542,51.4,3,0,79.0,0,34,39,0,6
1542,51.4,4,2,78.0,0,72,6,0,0
1543,51.433,1,7,154.0,0,113,32,0,9
1543,51.433,2,0,46.0,0,35,11,0,0
1543,51.433,3,1,79.0,0,34,39,0,6
1543,51.433,4,2,78.0,0,72,6,0,0
1544,51.467,1,8,154.0,0,113,32,0,9
1544,51.467,2,0,46.0,0,35,11,0,0
1544,51.467,3,1,79.0,0,34,39,0,6
1544,51.467,4,2,78.0,0,72,6,0,0
1545,51.5,1,8,154.0,0,113,32,0,9
1545,51.5,2,0,46.0,0,35,11,0,0
1545,51.5,3,1,79.0,0,34,39,0,6
1545,51.5,4,2,78.0,0,72,6,0,0
1546,51.533,1,8,154.0,0,113,32,0,9
1546,51.533,2,0,46.0,0,35,11,0,0
1546,51.533,3,1,79.0,0,34,39,0,6
1546,51.533,4,2,78.0,0,72,6,0,0
1547,51.567,1,8,154.0,0,113,32,0,9
1547,51.567,2,0,46.0,0,35,11,0,0
1547,51.567,3,0,79.0,0,34,39,0,6
1547,51.567,4,2,78.0,0,72,6,0,0
1548,51.6,1,7,154.0,0,113,32,0,9
1548,51.6,2,0,46.0,0,35,11,0,0
1548,51.6,3,0,79.0,0,34,39,0,6
1548,51.6,4,1,78.0,0,72,6,0,0
1549,51.633,1,7,154.0,0,113,32,0,9
1549,51.633,2,1,47.0,1,35,12,0,0
1549,51.633,3,1,80.0,1,35,39,0,6
1549,51.633,4,2,78.0,0,72,6,0,0
1550,51.667,1,8,154.0,0,113,32,0,9
1550,51.667,2,1,47.0,0,35,12,0,0
1550,51.667,3,1,80.0,0,35,39,0,6
1550,51.667,4,0,78.0,0,72,6,0,0
1551,51.7,1,8,154.0,0,113,32,0,9
1551,51.7,2,1,47.0,0,35,12,0,0
1551,51.7,3,1,80.0,0,35,39,0,6
1551,51.7,4,0,78.0,0,72,6,0,0
1552,51.733,1,8,154.0,0,113,32,0,9
1552,51.733,2,1,47.0,0,35,12,0,0
1552,51.733,3,1,80.0,0,35,39,0,6
1552,51.733,4,0,78.0,0,72,6,0,0
1553,51.767,1,8,154.0,0,113,32,0,9
1553,51.767,2,1,47.0,0,35,12,0,0
1553,51.767,3,1,80.0,0,35,39,0,6
1553,51.767,4,0,78.0,0,72,6,0,0
1554,51.8,1,8,154.0,0,113,32,0,9
1554,51.8,2,1,47.0,0,35,12,0,0
1554,51.8,3,0,80.0,0,35,39,0,6
1554,51.8,4,1,78.0,0,72,6,0,0
1555,51.833,1,8,154.0,0,113,32,0,9
1555,51.833,2,1,47.0,0,35,12,0,0
1555,51.833,3,0,80.0,0,35,39,0,6
1555,51.833,4,1,78.0,0,72,6,0,0
1556,51.867,1,8,154.0,0,113,32,0,9
1556,51.867,2,1,47.0,0,35,12,0,0
1556,51.867,3,0,80.0,0,35,39,0,6
1556,51.867,4,0,78.0,0,72,6,0,0
1557,51.9,1,6,154.0,0,113,32,0,9
1557,51.9,2,1,47.0,0,35,12,0,0
1557,51.9,3,0,80.0,0,35,39,0,6
1557,51.9,4,0,78.0,0,72,6,0,0
1558,51.933,1,7,154.0,0,113,32,0,9
1558,51.933,2,1,47.0,0,35,12,0,0
1558,51.933,3,0,80.0,0,35,39,0,6
1558,51.933,4,0,78.0,0,72,6,0,0
1559,51.967,1,5,154.0,0,113,32,0,9
1559,51.967,2,1,47.0,0,35,12,0,0
1559,51.967,3,0,80.0,0,35,39,0,6
1559,51.967,4,0,78.0,0,72,6,0,0
1560,52.0,1,6,154.0,0,113,32,0,9
1560,52.0,2,1,47.0,0,35,12,0,0
1560,52.0,3,0,80.0,0,35,39,0,6
1560,52.0,4,0,78.0,0,72,6,0,0
1561,52.033,1,5,154.0,0,113,32,0,9
1561,52.033,2,1,47.0,0,35,12,0,0
1561,52.033,3,0,80.0,0,35,39,0,6
1561,52.033,4,0,78.0,0,72,6,0,0
1562,52.067,1,5,154.0,0,113,32,0,9
1562,52.067,2,1,47.0,0,35,12,0,0
1562,52.067,3,1,81.0,1,36,39,0,6
1562,52.067,4,0,78.0,0,72,6,0,0
1563,52.1,1,5,154.0,0,113,32,0,9
1563,52.1,2,1,47.0,0,35,12,0,0
1563,52.1,3,0,81.0,0,36,39,0,6
1563,52.1,4,0,78.0,0,72,6,0,0
1564,52.133,1,5,154.0,0,113,32,0,9
1564,52.133,2,1,47.0,0,35,12,0,0
1564,52.133,3,0,81.0,0,36,39,0,6
1564,52.133,4,0,78.0,0,72,6,0,0
1565,52.167,1,4,154.0,0,113,32,0,9
1565,52.167,2,1,47.0,0,35,12,0,0
1565,52.167,3,0,81.0,0,36,39,0,6
1565,52.167,4,0,78.0,0,72,6,0,0
1566,52.2,1,4,154.0,0,113,32,0,9
1566,52.2,2,1,47.0,0,35,12,0,0
1566,52.2,3,0,81.0,0,36,39,0,6
1566,52.2,4,0,78.0,0,72,6,0,0
1567,52.233,1,5,154.0,0,113,32,0,9
1567,52.233,2,0,47.0,0,35,12,0,0
1567,52.233,3,0,81.0,0,36,39,0,6
1567,52.233,4,0,78.0,0,72,6,0,0
1568,52.267,1,4,154.0,0,113,32,0,9
1568,52.267,2,1,48.0,1,35,13,0,0
1568,52.267,3,0,81.0,0,36,39,0,6
1568,52.267,4,0,78.0,0,72,6,0,0
1569,52.3,1,4,154.0,0,113,32,0,9
1569,52.3,2,1,48.0,0,35,13,0,0
1569,52.3,3,0,81.0,0,36,39,0,6
1569,52.3,4,0,78.0,0,72,6,0,0
1570,52.333,1,3,154.0,0,113,32,0,9
1570,52.333,2,1,48.0,0,35,13,0,0
1570,52.333,3,0,81.0,0,36,39,0,6
1570,52.333,4,0,78.0,0,72,6,0,0
1571,52.367,1,3,154.0,0,113,32,0,9
1571,52.367,2,1,48.0,0,35,13,0,0
1571,52.367,3,0,81.0,0,36,39,0,6
1571,52.367,4,0,78.0,0,72,6,0,0
1572,52.4,1,3,154.0,0,113,32,0,9
1572,52.4,2,1,48.0,0,35,13,0,0
1572,52.4,3,0,81.0,0,36,39,0,6
1572,52.4,4,0,78.0,0,72,6,0,0
1573,52.433,1,3,154.0,0,113,32,0,9
1573,52.433,2,1,48.0,0,35,13,0,0
1573,52.433,3,0,81.0,0,36,39,0,6
1573,52.433,4,0,78.0,0,72,6,0,0
1574,52.467,1,3,154.0,0,113,32,0,9
1574,52.467,2,1,48.0,0,35,13,0,0
1574,52.467,3,0,81.0,0,36,39,0,6
1574,52.467,4,0,78.0,0,72,6,0,0
1575,52.5,1,3,154.0,0,113,32,0,9
1575,52.5,2,1,48.0,0,35,13,0,0
1575,52.5,3,0,81.0,0,36,39,0,6
1575,52.5,4,0,78.0,0,72,6,0,0
1576,52.533,1,3,154.0,0,113,32,0,9
1576,52.533,2,1,48.0,0,35,13,0,0
1576,52.533,3,0,81.0,0,36,39,0,6
1576,52.533,4,0,78.0,0,72,6,0,0
1577,52.567,1,3,154.0,0,113,32,0,9
1577,52.567,2,1,48.0,0,35,13,0,0
1577,52.567,3,0,81.0,0,36,39,0,6
1577,52.567,4,0,78.0,0,72,6,0,0
1578,52.6,1,3,154.0,0,113,32,0,9
1578,52.6,2,1,48.0,0,35,13,0,0
1578,52.6,3,0,81.0,0,36,39,0,6
1578,52.6,4,0,78.0,0,72,6,0,0
1579,52.633,1,3,154.0,0,113,32,0,9
1579,52.633,2,1,48.0,0,35,13,0,0
1579,52.633,3,0,81.0,0,36,39,0,6
1579,52.633,4,0,78.0,0,72,6,0,0
1580,52.667,1,3,154.0,0,113,32,0,9
1580,52.667,2,1,48.0,0,35,13,0,0
1580,52.667,3,0,81.0,0,36,39,0,6
1580,52.667,4,0,78.0,0,72,6,0,0
1581,52.7,1,3,154.0,0,113,32,0,9
1581,52.7,2,1,48.0,0,35,13,0,0
1581,52.7,3,0,81.0,0,36,39,0,6
1581,52.7,4,0,78.0,0,72,6,0,0
1582,52.733,1,3,154.0,0,113,32,0,9
1582,52.733,2,1,48.0,0,35,13,0,0
1582,52.733,3,0,81.0,0,36,39,0,6
1582,52.733,4,0,78.0,0,72,6,0,0
1583,52.767,1,3,154.0,0,113,32,0,9
1583,52.767,2,1,48.0,0,35,13,0,0
1583,52.767,3,1,82.0,1,37,39,0,6
1583,52.767,4,0,78.0,0,72,6,0,0
1584,52.8,1,3,154.0,0,113,32,0,9
1584,52.8,2,1,48.0,0,35,13,0,0
1584,52.8,3,1,82.0,0,37,39,0,6
1584,52.8,4,0,78.0,0,72,6,0,0
1585,52.833,1,3,154.0,0,113,32,0,9
1585,52.833,2,2,49.0,1,36,13,0,0
1585,52.833,3,1,82.0,0,37,39,0,6
1585,52.833,4,0,78.0,0,72,6,0,0
1586,52.867,1,3,154.0,0,113,32,0,9
1586,52.867,2,2,49.0,0,36,13,0,0
1586,52.867,3,1,82.0,0,37,39,0,6
1586,52.867,4,0,78.0,0,72,6,0,0
1587,52.9,1,3,154.0,0,113,32,0,9
1587,52.9,2,2,49.0,0,36,13,0,0
1587,52.9,3,1,82.0,0,37,39,0,6
1587,52.9,4,1,79.0,1,73,6,0,0
1588,52.933,1,4,155.0,1,114,32,0,9
1588,52.933,2,2,49.0,0,36,13,0,0
1588,52.933,3,1,82.0,0,37,39,0,6
1588,52.933,4,1,79.0,0,73,6,0,0
1589,52.967,1,4,155.0,0,114,32,0,9
1589,52.967,2,2,49.0,0,36,13,0,0
1589,52.967,3,1,82.0,0,37,39,0,6
1589,52.967,4,1,79.0,0,73,6,0,0
1590,53.0,1,3,155.0,0,114,32,0,9
1590,53.0,2,2,49.0,0,36,13,0,0
1590,53.0,3,1,82.0,0,37,39,0,6
1590,53.0,4,1,79.0,0,73,6,0,0
1591,53.033,1,3,155.0,0,114,32,0,9
1591,53.033,2,2,49.0,0,36,13,0,0
1591,53.033,3,1,82.0,0,37,39,0,6
1591,53.033,4,1,79.0,0,73,6,0,0
1592,53.067,1,2,155.0,0,114,32,0,9
1592,53.067,2,2,49.0,0,36,13,0,0
1592,53.067,3,1,82.0,0,37,39,0,6
1592,53.067,4,1,79.0,0,73,6,0,0
1593,53.1,1,2,155.0,0,114,32,0,9
1593,53.1,2,2,49.0,0,36,13,0,0
1593,53.1,3,1,82.0,0,37,39,0,6
1593,53.1,4,1,79.0,0,73,6,0,0
1594,53.133,1,2,155.0,0,114,32,0,9
1594,53.133,2,2,49.0,0,36,13,0,0
1594,53.133,3,1,82.0,0,37,39,0,6
1594,53.133,4,1,79.0,0,73,6,0,0
1595,53.167,1,2,155.0,0,114,32,0,9
1595,53.167,2,2,49.0,0,36,13,0,0
1595,53.167,3,1,82.0,0,37,39,0,6
1595,53.167,4,1,79.0,0,73,6,0,0
1596,53.2,1,2,155.0,0,114,32,0,9
1596,53.2,2,2,49.0,0,36,13,0,0
1596,53.2,3,1,82.0,0,37,39,0,6
1596,53.2,4,1,79.0,0,73,6,0,0
1597,53.233,1,2,155.0,0,114,32,0,9
1597,53.233,2,2,49.0,0,36,13,0,0
1597,53.233,3,1,82.0,0,37,39,0,6
1597,53.233,4,1,79.0,0,73,6,0,0
1598,53.267,1,2,155.0,0,114,32,0,9
1598,53.267,2,2,49.0,0,36,13,0,0
1598,53.267,3,1,82.0,0,37,39,0,6
1598,53.267,4,1,79.0,0,73,6,0,0
1599,53.3,1,2,155.0,0,114,32,0,9
1599,53.3,2,3,50.0,1,37,13,0,0
1599,53.3,3,1,82.0,0,37,39,0,6
1599,53.3,4,1,79.0,0,73,6,0,0
1600,53.333,1,2,155.0,0,114,32,0,9
1600,53.333,2,3,50.0,0,37,13,0,0
1600,53.333,3,1,82.0,0,37,39,0,6
1600,53.333,4,1,79.0,0,73,6,0,0
1601,53.367,1,2,155.0,0,114,32,0,9
1601,53.367,2,3,50.0,0,37,13,0,0
1601,53.367,3,1,82.0,0,37,39,0,6
1601,53.367,4,1,79.0,0,73,6,0,0
1602,53.4,1,2,155.0,0,114,32,0,9
1602,53.4,2,3,50.0,0,37,13,0,0
1602,53.4,3,1,82.0,0,37,39,0,6
1602,53.4,4,1,79.0,0,73,6,0,0
1603,53.433,1,2,155.0,0,114,32,0,9
1603,53.433,2,3,50.0,0,37,13,0,0
1603,53.433,3,1,82.0,0,37,39,0,6
1603,53.433,4,1,79.0,0,73,6,0,0
1604,53.467,1,2,155.0,0,114,32,0,9
1604,53.467,2,3,50.0,0,37,13,0,0
1604,53.467,3,1,82.0,0,37,39,0,6
1604,53.467,4,1,79.0,0,73,6,0,0
1605,53.5,1,2,155.0,0,114,32,0,9
1605,53.5,2,3,50.0,0,37,13,0,0
1605,53.5,3,1,82.0,0,37,39,0,6
1605,53.5,4,1,79.0,0,73,6,0,0
1606,53.533,1,2,155.0,0,114,32,0,9
1606,53.533,2,2,50.0,0,37,13,0,0
1606,53.533,3,1,82.0,0,37,39,0,6
